ID,AVG_ERROR,MAX_ERROR,END_ERROR,E25,E50,E75,E100,NUM_RANK,TERMINATED,,,,,,,,,
75433,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75434,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75435,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75436,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75437,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75438,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75439,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75440,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75441,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75442,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75443,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75444,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
75445,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75446,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75447,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75448,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
75449,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75450,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75451,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75452,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75453,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75454,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75455,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75456,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75457,0.0025,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
75458,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75459,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75460,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75461,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75462,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75463,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75464,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75465,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75466,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
75467,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75468,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75469,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75470,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75471,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75472,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75473,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75474,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75475,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75476,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75477,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75478,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75479,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75480,0.00125,0.01,0.01,0,0,0,0.01,1,2000,,,,,,,,,
75481,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75482,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
75483,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75484,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75485,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75486,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75487,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75488,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75489,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75490,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75491,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75492,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75493,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75494,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75495,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75496,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75497,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75498,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75499,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75500,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75501,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75502,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75503,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75504,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75505,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75506,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75507,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75508,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75509,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75510,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75511,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75512,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
75513,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75514,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
75515,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75516,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75517,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75518,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75519,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75520,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75521,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75522,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75523,0.00125,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
75524,0.0025,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
75525,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75526,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75527,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75528,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75529,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75530,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75531,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75532,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75533,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75534,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75535,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75536,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75537,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75538,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75539,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75540,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75541,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75542,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75543,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75544,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75545,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75546,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75547,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75548,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75549,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75550,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75551,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75552,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75553,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75554,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75555,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
75556,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75557,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75558,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75559,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75560,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75561,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75562,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75563,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75564,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75565,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75566,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75567,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75568,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75569,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75570,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75571,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75572,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75573,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75574,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75575,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75576,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75577,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75578,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75579,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75580,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75581,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75582,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75583,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75584,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75585,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75586,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75587,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75588,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75589,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
75590,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75591,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75592,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75593,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75594,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75595,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75596,0.00375,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75597,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75598,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75599,0.00125,0.01,0.01,0,0,0,0.01,1,2000,,,,,,,,,
75600,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75601,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75602,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75603,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75604,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75605,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75606,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75607,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75608,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75609,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75610,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75611,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75612,0.01375,0.1,0,0,0,0,0,1,2000,,,,,,,,,
75613,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75614,0.00375,0.02,0.01,0.02,0,0,0.01,1,2000,,,,,,,,,
75615,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75616,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75617,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75618,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75619,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75620,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75621,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
75622,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75623,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75624,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75625,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75626,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75627,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75628,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75629,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75630,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75631,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75632,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75633,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75634,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75635,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75636,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75637,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
75638,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75639,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75640,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
75641,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75642,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75643,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75644,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75645,0.01375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75646,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75647,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75648,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75649,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75650,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75651,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
75652,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75653,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75654,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75655,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75656,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
75657,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75658,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75659,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75660,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75661,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75662,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75663,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75664,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75665,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75666,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75667,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75668,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75669,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75670,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75671,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75672,0.0314277,0.141421,0.1,0.141421,0,0,0.1,1,2000,,,,,,,,,
75673,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75674,0.01375,0.1,0,0.01,0.1,0,0,1,2000,,,,,,,,,
75675,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75676,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75677,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75678,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75679,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75680,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75681,0.0025,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
75682,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75683,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75684,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75685,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75686,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75687,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75688,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
75689,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75690,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75691,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75692,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75693,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75694,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75695,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75696,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75697,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75698,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75699,0.00375,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
75700,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75701,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75702,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75703,0.0138123,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
75704,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75705,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75706,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75707,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75708,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75709,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
75710,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75711,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75712,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75713,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75714,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75715,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75716,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75717,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75718,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75719,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75720,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75721,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75722,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75723,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75724,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75725,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75726,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75727,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75728,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75729,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75730,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75731,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75732,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75733,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75734,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75735,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75736,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75737,0.01375,0.1,0,0,0.01,0,0,1,2000,,,,,,,,,
75738,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75739,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75740,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
75741,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75742,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75743,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75744,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75745,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75746,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75747,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75748,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75749,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75750,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75751,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75752,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75753,0.0025,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
75754,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75755,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75756,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75757,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75758,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75759,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75760,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75761,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75762,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75763,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
75764,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75765,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75766,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75767,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75768,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75769,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75770,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
75771,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75772,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75773,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75774,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75775,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75776,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75777,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75778,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75779,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75780,0.0025,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
75781,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
75782,0.00375,0.01,0.01,0.01,0.01,0,0.01,1,2000,,,,,,,,,
75783,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75784,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75785,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75786,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75787,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75788,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75789,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75790,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75791,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75792,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75793,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75794,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75795,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75796,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75797,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75798,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75799,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75800,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75801,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75802,0.0125,0.1,0.1,0,0,0,0.1,1,2000,,,,,,,,,
75803,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75804,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75805,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75806,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75807,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75808,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75809,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75810,0.00375,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
75811,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75812,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75813,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75814,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75815,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75816,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75817,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75818,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75819,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75820,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75821,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75822,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75823,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75824,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75825,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75826,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75827,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75828,0.0125623,0.100499,0,0,0,0,0,1,2000,,,,,,,,,
75829,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75830,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75831,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75832,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75833,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75834,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75835,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75836,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75837,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75838,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75839,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75840,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75841,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75842,0.00375,0.01,0,0,0.01,0.01,0,1,2000,,,,,,,,,
75843,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75844,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
75845,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75846,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75847,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75848,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
75849,0,0,0,0,0,0,0,1,2000,,,,,,,,,
75850,0,0,0,0,0,0,0,1,2000,,,,,,,,,
